Date,20240827,
MC#,1,
STRIP ID,AVC841100AP790J4516,
Chase No,1,
Left/Right,L,
LOT#,l2435thyj; ;2->3,
Ref ID,Distance X (mm),Distance Y (mm)
1,-0.028,
10,-0.001,
11,-0.008,
12,-0.008,
2,-0.019,
3,0.032,
4,0.114,
5,0.043,
6,0.053,
7,0.008,
8,-0.009,
9,0.008,
A,-0.044,
B,-0.019,
